reference_path,query_path,label,pair_type,writer_id_ref,writer_id_query
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_9.png,0,random_forgery,22,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_21.png,1,genuine_genuine,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_12.png,0,random_forgery,37,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_2.png,0,random_forgery,55,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_31_8.png,0,skilled_forgery,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_3.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_5.png,1,genuine_genuine,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_19.png,0,random_forgery,40,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_23.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_21.png,1,genuine_genuine,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_5.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_16.png,1,genuine_genuine,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_26_14.png,0,skilled_forgery,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_11.png,0,random_forgery,19,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_2.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_9.png,1,genuine_genuine,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_17_2.png,0,skilled_forgery,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_5.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_5.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_23.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_21.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_4.png,1,genuine_genuine,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_9.png,0,random_forgery,55,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_11.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_16.png,1,genuine_genuine,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_24.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_3.png,1,genuine_genuine,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_18_21.png,0,skilled_forgery,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_34_9.png,0,skilled_forgery,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_18_4.png,0,skilled_forgery,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_24.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_24.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_16.png,0,random_forgery,24,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_14.png,0,random_forgery,45,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_20.png,0,random_forgery,16,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_3_13.png,0,skilled_forgery,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_6.png,1,genuine_genuine,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_23.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_3.png,0,random_forgery,43,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_4.png,1,genuine_genuine,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_6.png,1,genuine_genuine,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_19.png,1,genuine_genuine,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_23.png,0,skilled_forgery,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_1_5.png,0,skilled_forgery,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_3.png,0,random_forgery,38,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_13.png,0,random_forgery,5,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_7.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_5.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_51_1.png,0,skilled_forgery,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_18.png,0,random_forgery,5,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_9.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_5.png,1,genuine_genuine,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_19.png,1,genuine_genuine,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_2.png,0,random_forgery,10,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_6.png,1,genuine_genuine,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_19.png,0,random_forgery,21,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_20.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_15.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_24.png,0,random_forgery,53,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_5.png,1,genuine_genuine,37,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_5.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_6.png,1,genuine_genuine,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_8.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_16.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_34_20.png,0,skilled_forgery,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_6.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_17_20.png,0,skilled_forgery,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_3.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_21.png,1,genuine_genuine,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_2.png,0,random_forgery,43,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_20.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_24.png,1,genuine_genuine,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_5.png,0,random_forgery,29,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_23.png,0,skilled_forgery,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_5.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_22.png,1,genuine_genuine,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_24.png,1,genuine_genuine,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_8.png,1,genuine_genuine,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_26_12.png,0,skilled_forgery,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_17.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_18.png,1,genuine_genuine,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_7.png,1,genuine_genuine,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_9.png,1,genuine_genuine,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_20.png,1,genuine_genuine,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_40_19.png,0,skilled_forgery,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_22.png,1,genuine_genuine,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_8.png,0,random_forgery,1,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_6.png,0,random_forgery,45,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_1.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_19.png,0,random_forgery,31,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_4.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_39_18.png,0,skilled_forgery,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_21.png,1,genuine_genuine,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_6.png,1,genuine_genuine,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_9.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_9.png,0,random_forgery,4,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_18_5.png,0,skilled_forgery,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_3.png,0,random_forgery,19,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_24_1.png,0,skilled_forgery,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_51_6.png,0,skilled_forgery,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_51_10.png,0,skilled_forgery,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_13.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_49_9.png,0,skilled_forgery,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_20.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_24.png,1,genuine_genuine,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_4.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_9.png,1,genuine_genuine,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_7.png,0,random_forgery,26,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_6.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_8.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_1.png,0,random_forgery,16,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_13.png,0,random_forgery,7,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_24.png,1,genuine_genuine,37,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_12.png,0,random_forgery,28,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_22.png,1,genuine_genuine,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_2.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_17.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_19.png,1,genuine_genuine,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_8.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_51_23.png,0,skilled_forgery,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_51_7.png,0,skilled_forgery,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_20.png,1,genuine_genuine,45,45
